Time,Pa,P1,first_derivative,second_derivative
48828,101110.48,0.76,26.089999999996508,55.61000000000058
49142,101534.33,0.88,423.8500000000058,397.7600000000093
49456,101536.26,0.88,1.929999999993015,-421.9200000000128
49770,101626.67,0.91,90.41000000000349,88.48000000001048
50084,101946.28,1.0,319.6100000000006,229.1999999999971
50398,101616.38,0.9,-329.8999999999942,-649.5099999999948
50712,101419.16,0.85,-197.22000000000116,132.67999999999302
51026,101137.75,0.77,-281.4100000000035,-84.19000000000233
51344,101020.9,0.73,-116.85000000000582,164.55999999999767
51658,98919.8,0.12,-2101.0999999999913,-1984.2499999999854
51972,99377.22,0.25,457.41999999999825,2558.5199999999895
52286,100317.56,0.53,940.3399999999965,482.91999999999825
52604,100320.95,0.53,3.389999999999418,-936.9499999999971
52918,100120.35,0.47,-200.59999999999127,-203.9899999999907
53232,100242.31,0.51,121.95999999999185,322.5599999999831
53546,100175.78,0.49,-66.52999999999884,-188.4899999999907
53860,100247.99,0.51,72.2100000000064,138.74000000000524
54174,100152.99,0.48,-95.0,-167.2100000000064
54488,100150.22,0.48,-2.7700000000040745,92.22999999999593
54802,100141.66,0.48,-8.559999999997672,-5.789999999993597
55120,100052.0,0.45,-89.66000000000349,-81.10000000000582
55434,100080.56,0.46,28.55999999999767,118.22000000000116
55748,100077.37,0.46,-3.1900000000023283,-31.75
56062,100233.02,0.5,155.65000000000873,158.84000000001106
56380,98675.02,0.05,-1558.0,-1713.6500000000087
56694,98757.49,0.07,82.47000000000116,1640.4700000000012
57008,98639.41,0.04,-118.08000000000175,-200.5500000000029
57322,98646.31,0.04,6.899999999994179,124.97999999999593
57640,98641.18,0.04,-5.130000000004657,-12.029999999998836
57954,98779.11,0.08,137.93000000000757,143.06000000001222
58268,99274.8,0.22,495.6900000000023,357.75999999999476
58582,99428.43,0.27,153.6299999999901,-342.0600000000122
